reading data
reading labels
+ weight: 0.25, - weight: 0.75
0.241921 + 0.758079 = 1, predicted label = -1
0.241466 + 0.758534 = 1, predicted label = -1
0.241011 + 0.758989 = 1, predicted label = -1
0.240557 + 0.759443 = 1, predicted label = -1
0.240103 + 0.759897 = 1, predicted label = -1
0.23965 + 0.76035 = 1, predicted label = -1
0.239198 + 0.760802 = 1, predicted label = -1
0.238746 + 0.761254 = 1, predicted label = -1
0.238295 + 0.761705 = 1, predicted label = -1
0.237844 + 0.762156 = 1, predicted label = -1
0.237394 + 0.762606 = 1, predicted label = -1
0.236944 + 0.763056 = 1, predicted label = -1
0.236495 + 0.763505 = 1, predicted label = -1
0.236047 + 0.763953 = 1, predicted label = -1
0.235599 + 0.764401 = 1, predicted label = -1
0.235152 + 0.764848 = 1, predicted label = -1
0.234705 + 0.765295 = 1, predicted label = -1
0.234259 + 0.765741 = 1, predicted label = -1
0.233814 + 0.766186 = 1, predicted label = -1
0.233369 + 0.766631 = 1, predicted label = -1
0.232925 + 0.767075 = 1, predicted label = -1
0.232481 + 0.767519 = 1, predicted label = -1
0.232038 + 0.767962 = 1, predicted label = -1
0.231595 + 0.768405 = 1, predicted label = -1
0.231153 + 0.768847 = 1, predicted label = -1
0.230712 + 0.769288 = 1, predicted label = -1
0.230271 + 0.769729 = 1, predicted label = -1
0.229831 + 0.770169 = 1, predicted label = -1
0.229391 + 0.770609 = 1, predicted label = -1
0.228952 + 0.771048 = 1, predicted label = -1
0.228514 + 0.771486 = 1, predicted label = -1
0.228076 + 0.771924 = 1, predicted label = -1
0.227639 + 0.772361 = 1, predicted label = -1
0.227202 + 0.772798 = 1, predicted label = -1
0.226766 + 0.773234 = 1, predicted label = -1
0.226331 + 0.773669 = 1, predicted label = -1
0.225896 + 0.774104 = 1, predicted label = -1
0.225461 + 0.774539 = 1, predicted label = -1
0.225028 + 0.774972 = 1, predicted label = -1
0.224595 + 0.775405 = 1, predicted label = -1
0.224162 + 0.775838 = 1, predicted label = -1
0.22373 + 0.77627 = 1, predicted label = -1
0.223299 + 0.776701 = 1, predicted label = -1
0.222868 + 0.777132 = 1, predicted label = -1
0.222438 + 0.777562 = 1, predicted label = -1
0.222008 + 0.777992 = 1, predicted label = -1
0.221579 + 0.778421 = 1, predicted label = -1
0.221151 + 0.778849 = 1, predicted label = -1
0.220723 + 0.779277 = 1, predicted label = -1
0.220296 + 0.779704 = 1, predicted label = -1
0.219869 + 0.780131 = 1, predicted label = -1
0.219443 + 0.780557 = 1, predicted label = -1
0.219017 + 0.780983 = 1, predicted label = -1
0.218593 + 0.781407 = 1, predicted label = -1
0.263166 + 0.736834 = 1, predicted label = -1
0.262684 + 0.737316 = 1, predicted label = -1
0.262203 + 0.737797 = 1, predicted label = -1
0.261723 + 0.738277 = 1, predicted label = -1
0.261243 + 0.738757 = 1, predicted label = -1
0.260764 + 0.739236 = 1, predicted label = -1
0.260286 + 0.739714 = 1, predicted label = -1
0.259808 + 0.740192 = 1, predicted label = -1
0.25933 + 0.74067 = 1, predicted label = -1
0.258853 + 0.741147 = 1, predicted label = -1
0.258377 + 0.741623 = 1, predicted label = -1
0.257901 + 0.742099 = 1, predicted label = -1
0.257426 + 0.742574 = 1, predicted label = -1
0.256951 + 0.743049 = 1, predicted label = -1
0.256477 + 0.743523 = 1, predicted label = -1
0.256004 + 0.743996 = 1, predicted label = -1
0.255531 + 0.744469 = 1, predicted label = -1
0.255059 + 0.744941 = 1, predicted label = -1
0.254587 + 0.745413 = 1, predicted label = -1
0.254116 + 0.745884 = 1, predicted label = -1
0.253645 + 0.746355 = 1, predicted label = -1
0.253175 + 0.746825 = 1, predicted label = -1
0.252706 + 0.747294 = 1, predicted label = -1
0.252237 + 0.747763 = 1, predicted label = -1
0.251769 + 0.748231 = 1, predicted label = -1
0.251301 + 0.748699 = 1, predicted label = -1
0.250834 + 0.749166 = 1, predicted label = -1
0.250367 + 0.749633 = 1, predicted label = -1
0.249901 + 0.750099 = 1, predicted label = -1
0.249436 + 0.750564 = 1, predicted label = -1
0.248971 + 0.751029 = 1, predicted label = -1
0.248507 + 0.751493 = 1, predicted label = -1
0.248043 + 0.751957 = 1, predicted label = -1
0.24758 + 0.75242 = 1, predicted label = -1
0.247117 + 0.752883 = 1, predicted label = -1
0.246655 + 0.753345 = 1, predicted label = -1
0.246194 + 0.753806 = 1, predicted label = -1
0.245733 + 0.754267 = 1, predicted label = -1
0.245273 + 0.754727 = 1, predicted label = -1
0.244813 + 0.755187 = 1, predicted label = -1
0.244354 + 0.755646 = 1, predicted label = -1
0.243896 + 0.756104 = 1, predicted label = -1
0.243438 + 0.756562 = 1, predicted label = -1
0.24298 + 0.75702 = 1, predicted label = -1
0.242524 + 0.757476 = 1, predicted label = -1
0.242068 + 0.757932 = 1, predicted label = -1
0.241612 + 0.758388 = 1, predicted label = -1
0.241157 + 0.758843 = 1, predicted label = -1
0.240703 + 0.759297 = 1, predicted label = -1
0.240249 + 0.759751 = 1, predicted label = -1
0.239795 + 0.760205 = 1, predicted label = -1
0.239343 + 0.760657 = 1, predicted label = -1
0.238891 + 0.761109 = 1, predicted label = -1
0.238439 + 0.761561 = 1, predicted label = -1
0.237988 + 0.762012 = 1, predicted label = -1
0.237538 + 0.762462 = 1, predicted label = -1
0.237088 + 0.762912 = 1, predicted label = -1
0.236639 + 0.763361 = 1, predicted label = -1
0.236191 + 0.763809 = 1, predicted label = -1
0.235743 + 0.764257 = 1, predicted label = -1
0.235295 + 0.764705 = 1, predicted label = -1
0.234848 + 0.765152 = 1, predicted label = -1
0.234402 + 0.765598 = 1, predicted label = -1
0.233956 + 0.766044 = 1, predicted label = -1
0.233511 + 0.766489 = 1, predicted label = -1
0.233067 + 0.766933 = 1, predicted label = -1
0.232623 + 0.767377 = 1, predicted label = -1
0.23218 + 0.76782 = 1, predicted label = -1
0.231737 + 0.768263 = 1, predicted label = -1
0.231295 + 0.768705 = 1, predicted label = -1
0.230853 + 0.769147 = 1, predicted label = -1
0.230412 + 0.769588 = 1, predicted label = -1
0.229972 + 0.770028 = 1, predicted label = -1
0.229532 + 0.770468 = 1, predicted label = -1
0.229093 + 0.770907 = 1, predicted label = -1
0.228654 + 0.771346 = 1, predicted label = -1
0.228216 + 0.771784 = 1, predicted label = -1
0.227779 + 0.772221 = 1, predicted label = -1
0.227342 + 0.772658 = 1, predicted label = -1
0.226906 + 0.773094 = 1, predicted label = -1
0.22647 + 0.77353 = 1, predicted label = -1
0.226035 + 0.773965 = 1, predicted label = -1
0.2256 + 0.7744 = 1, predicted label = -1
0.225167 + 0.774833 = 1, predicted label = -1
0.224733 + 0.775267 = 1, predicted label = -1
0.224301 + 0.775699 = 1, predicted label = -1
0.223868 + 0.776132 = 1, predicted label = -1
0.223437 + 0.776563 = 1, predicted label = -1
0.223006 + 0.776994 = 1, predicted label = -1
0.222575 + 0.777425 = 1, predicted label = -1
0.222146 + 0.777854 = 1, predicted label = -1
0.221716 + 0.778284 = 1, predicted label = -1
0.221288 + 0.778712 = 1, predicted label = -1
0.22086 + 0.77914 = 1, predicted label = -1
0.220432 + 0.779568 = 1, predicted label = -1
0.220006 + 0.779994 = 1, predicted label = -1
0.219579 + 0.780421 = 1, predicted label = -1
0.219154 + 0.780846 = 1, predicted label = -1
0.218729 + 0.781271 = 1, predicted label = -1
0.218304 + 0.781696 = 1, predicted label = -1
0.262838 + 0.737162 = 1, predicted label = -1
0.262357 + 0.737643 = 1, predicted label = -1
0.261877 + 0.738123 = 1, predicted label = -1
0.261397 + 0.738603 = 1, predicted label = -1
0.260918 + 0.739082 = 1, predicted label = -1
0.260439 + 0.739561 = 1, predicted label = -1
0.259961 + 0.740039 = 1, predicted label = -1
0.259483 + 0.740517 = 1, predicted label = -1
0.259006 + 0.740994 = 1, predicted label = -1
0.258529 + 0.741471 = 1, predicted label = -1
0.258054 + 0.741946 = 1, predicted label = -1
0.257578 + 0.742422 = 1, predicted label = -1
0.257103 + 0.742897 = 1, predicted label = -1
0.256629 + 0.743371 = 1, predicted label = -1
0.256156 + 0.743844 = 1, predicted label = -1
0.255682 + 0.744318 = 1, predicted label = -1
0.25521 + 0.74479 = 1, predicted label = -1
0.254738 + 0.745262 = 1, predicted label = -1
0.254267 + 0.745733 = 1, predicted label = -1
0.253796 + 0.746204 = 1, predicted label = -1
0.253326 + 0.746674 = 1, predicted label = -1
0.252856 + 0.747144 = 1, predicted label = -1
0.252387 + 0.747613 = 1, predicted label = -1
0.251919 + 0.748081 = 1, predicted label = -1
0.251451 + 0.748549 = 1, predicted label = -1
0.250983 + 0.749017 = 1, predicted label = -1
0.250517 + 0.749483 = 1, predicted label = -1
0.25005 + 0.74995 = 1, predicted label = -1
0.249585 + 0.750415 = 1, predicted label = -1
0.24912 + 0.75088 = 1, predicted label = -1
0.248655 + 0.751345 = 1, predicted label = -1
0.248191 + 0.751809 = 1, predicted label = -1
0.247728 + 0.752272 = 1, predicted label = -1
0.247265 + 0.752735 = 1, predicted label = -1
0.246803 + 0.753197 = 1, predicted label = -1
0.246342 + 0.753658 = 1, predicted label = -1
0.245881 + 0.754119 = 1, predicted label = -1
0.24542 + 0.75458 = 1, predicted label = -1
0.24496 + 0.75504 = 1, predicted label = -1
0.244501 + 0.755499 = 1, predicted label = -1
0.244043 + 0.755957 = 1, predicted label = -1
0.243584 + 0.756416 = 1, predicted label = -1
0.243127 + 0.756873 = 1, predicted label = -1
0.24267 + 0.75733 = 1, predicted label = -1
0.242214 + 0.757786 = 1, predicted label = -1
0.241758 + 0.758242 = 1, predicted label = -1
0.241303 + 0.758697 = 1, predicted label = -1
0.240848 + 0.759152 = 1, predicted label = -1
0.240394 + 0.759606 = 1, predicted label = -1
0.239941 + 0.760059 = 1, predicted label = -1
0.239488 + 0.760512 = 1, predicted label = -1
0.239036 + 0.760964 = 1, predicted label = -1
0.238584 + 0.761416 = 1, predicted label = -1
0.238133 + 0.761867 = 1, predicted label = -1
0.237682 + 0.762318 = 1, predicted label = -1
0.237232 + 0.762768 = 1, predicted label = -1
0.236783 + 0.763217 = 1, predicted label = -1
0.236334 + 0.763666 = 1, predicted label = -1
0.235886 + 0.764114 = 1, predicted label = -1
0.235438 + 0.764562 = 1, predicted label = -1
0.234991 + 0.765009 = 1, predicted label = -1
0.234545 + 0.765455 = 1, predicted label = -1
0.234099 + 0.765901 = 1, predicted label = -1
0.233654 + 0.766346 = 1, predicted label = -1
0.233209 + 0.766791 = 1, predicted label = -1
0.232765 + 0.767235 = 1, predicted label = -1
0.232322 + 0.767678 = 1, predicted label = -1
0.231879 + 0.768121 = 1, predicted label = -1
0.231436 + 0.768564 = 1, predicted label = -1
0.230995 + 0.769005 = 1, predicted label = -1
0.230554 + 0.769446 = 1, predicted label = -1
0.230113 + 0.769887 = 1, predicted label = -1
0.229673 + 0.770327 = 1, predicted label = -1
0.229234 + 0.770766 = 1, predicted label = -1
0.228795 + 0.771205 = 1, predicted label = -1
0.228357 + 0.771643 = 1, predicted label = -1
0.227919 + 0.772081 = 1, predicted label = -1
0.227482 + 0.772518 = 1, predicted label = -1
0.227045 + 0.772955 = 1, predicted label = -1
0.22661 + 0.77339 = 1, predicted label = -1
0.226174 + 0.773826 = 1, predicted label = -1
0.22574 + 0.77426 = 1, predicted label = -1
0.225306 + 0.774694 = 1, predicted label = -1
0.224872 + 0.775128 = 1, predicted label = -1
0.224439 + 0.775561 = 1, predicted label = -1
0.224007 + 0.775993 = 1, predicted label = -1
0.223575 + 0.776425 = 1, predicted label = -1
0.223144 + 0.776856 = 1, predicted label = -1
0.222713 + 0.777287 = 1, predicted label = -1
0.222283 + 0.777717 = 1, predicted label = -1
0.221854 + 0.778146 = 1, predicted label = -1
0.221425 + 0.778575 = 1, predicted label = -1
0.220997 + 0.779003 = 1, predicted label = -1
0.220569 + 0.779431 = 1, predicted label = -1
0.220142 + 0.779858 = 1, predicted label = -1
0.219716 + 0.780284 = 1, predicted label = -1
0.21929 + 0.78071 = 1, predicted label = -1
0.218865 + 0.781135 = 1, predicted label = -1
0.21844 + 0.78156 = 1, predicted label = -1
0.218016 + 0.781984 = 1, predicted label = -1
0.262511 + 0.737489 = 1, predicted label = -1
0.262031 + 0.737969 = 1, predicted label = -1
0.261551 + 0.738449 = 1, predicted label = -1
0.261071 + 0.738929 = 1, predicted label = -1
0.260592 + 0.739408 = 1, predicted label = -1
0.260114 + 0.739886 = 1, predicted label = -1
0.259636 + 0.740364 = 1, predicted label = -1
0.259159 + 0.740841 = 1, predicted label = -1
0.258682 + 0.741318 = 1, predicted label = -1
0.258206 + 0.741794 = 1, predicted label = -1
0.25773 + 0.74227 = 1, predicted label = -1
0.257255 + 0.742745 = 1, predicted label = -1
0.256781 + 0.743219 = 1, predicted label = -1
0.256307 + 0.743693 = 1, predicted label = -1
0.255834 + 0.744166 = 1, predicted label = -1
0.255361 + 0.744639 = 1, predicted label = -1
0.254889 + 0.745111 = 1, predicted label = -1
0.254418 + 0.745582 = 1, predicted label = -1
0.253947 + 0.746053 = 1, predicted label = -1
0.253476 + 0.746524 = 1, predicted label = -1
0.253006 + 0.746994 = 1, predicted label = -1
0.252537 + 0.747463 = 1, predicted label = -1
0.252069 + 0.747931 = 1, predicted label = -1
0.2516 + 0.7484 = 1, predicted label = -1
0.251133 + 0.748867 = 1, predicted label = -1
0.250666 + 0.749334 = 1, predicted label = -1
0.2502 + 0.7498 = 1, predicted label = -1
0.249734 + 0.750266 = 1, predicted label = -1
0.249269 + 0.750731 = 1, predicted label = -1
0.248804 + 0.751196 = 1, predicted label = -1
0.24834 + 0.75166 = 1, predicted label = -1
0.247876 + 0.752124 = 1, predicted label = -1
0.247414 + 0.752586 = 1, predicted label = -1
0.246951 + 0.753049 = 1, predicted label = -1
0.246489 + 0.753511 = 1, predicted label = -1
0.246028 + 0.753972 = 1, predicted label = -1
0.245568 + 0.754432 = 1, predicted label = -1
0.245108 + 0.754892 = 1, predicted label = -1
0.244648 + 0.755352 = 1, predicted label = -1
0.244189 + 0.755811 = 1, predicted label = -1
0.243731 + 0.756269 = 1, predicted label = -1
0.243273 + 0.756727 = 1, predicted label = -1
0.242816 + 0.757184 = 1, predicted label = -1
0.24236 + 0.75764 = 1, predicted label = -1
0.241904 + 0.758096 = 1, predicted label = -1
0.241449 + 0.758551 = 1, predicted label = -1
0.240994 + 0.759006 = 1, predicted label = -1
0.24054 + 0.75946 = 1, predicted label = -1
0.240086 + 0.759914 = 1, predicted label = -1
0.239633 + 0.760367 = 1, predicted label = -1
0.23918 + 0.76082 = 1, predicted label = -1
0.238729 + 0.761271 = 1, predicted label = -1
0.238277 + 0.761723 = 1, predicted label = -1
0.237827 + 0.762173 = 1, predicted label = -1
0.237376 + 0.762624 = 1, predicted label = -1
0.236927 + 0.763073 = 1, predicted label = -1
0.236478 + 0.763522 = 1, predicted label = -1
0.23603 + 0.76397 = 1, predicted label = -1
0.235582 + 0.764418 = 1, predicted label = -1
0.235135 + 0.764865 = 1, predicted label = -1
0.234688 + 0.765312 = 1, predicted label = -1
0.234242 + 0.765758 = 1, predicted label = -1
0.233797 + 0.766203 = 1, predicted label = -1
0.233352 + 0.766648 = 1, predicted label = -1
0.232907 + 0.767093 = 1, predicted label = -1
0.232464 + 0.767536 = 1, predicted label = -1
0.232021 + 0.767979 = 1, predicted label = -1
0.231578 + 0.768422 = 1, predicted label = -1
0.231136 + 0.768864 = 1, predicted label = -1
0.230695 + 0.769305 = 1, predicted label = -1
0.230254 + 0.769746 = 1, predicted label = -1
0.229814 + 0.770186 = 1, predicted label = -1
0.229374 + 0.770626 = 1, predicted label = -1
0.228935 + 0.771065 = 1, predicted label = -1
0.228497 + 0.771503 = 1, predicted label = -1
0.228059 + 0.771941 = 1, predicted label = -1
0.227622 + 0.772378 = 1, predicted label = -1
0.227185 + 0.772815 = 1, predicted label = -1
0.226749 + 0.773251 = 1, predicted label = -1
0.226314 + 0.773686 = 1, predicted label = -1
0.225879 + 0.774121 = 1, predicted label = -1
0.225445 + 0.774555 = 1, predicted label = -1
0.225011 + 0.774989 = 1, predicted label = -1
0.224578 + 0.775422 = 1, predicted label = -1
0.224145 + 0.775855 = 1, predicted label = -1
0.223713 + 0.776287 = 1, predicted label = -1
0.223282 + 0.776718 = 1, predicted label = -1
0.222851 + 0.777149 = 1, predicted label = -1
0.222421 + 0.777579 = 1, predicted label = -1
0.221992 + 0.778008 = 1, predicted label = -1
0.221563 + 0.778437 = 1, predicted label = -1
0.221134 + 0.778866 = 1, predicted label = -1
0.220706 + 0.779294 = 1, predicted label = -1
0.220279 + 0.779721 = 1, predicted label = -1
0.219852 + 0.780148 = 1, predicted label = -1
0.219426 + 0.780574 = 1, predicted label = -1
0.219001 + 0.780999 = 1, predicted label = -1
0.218576 + 0.781424 = 1, predicted label = -1
0.218152 + 0.781848 = 1, predicted label = -1
0.217728 + 0.782272 = 1, predicted label = -1
0.262185 + 0.737815 = 1, predicted label = -1
0.261704 + 0.738296 = 1, predicted label = -1
0.261225 + 0.738775 = 1, predicted label = -1
0.260746 + 0.739254 = 1, predicted label = -1
0.260267 + 0.739733 = 1, predicted label = -1
0.259789 + 0.740211 = 1, predicted label = -1
0.259312 + 0.740688 = 1, predicted label = -1
0.258835 + 0.741165 = 1, predicted label = -1
0.258359 + 0.741641 = 1, predicted label = -1
0.257883 + 0.742117 = 1, predicted label = -1
0.257408 + 0.742592 = 1, predicted label = -1
0.256933 + 0.743067 = 1, predicted label = -1
0.256459 + 0.743541 = 1, predicted label = -1
0.255986 + 0.744014 = 1, predicted label = -1
0.255513 + 0.744487 = 1, predicted label = -1
0.25504 + 0.74496 = 1, predicted label = -1
0.254569 + 0.745431 = 1, predicted label = -1
0.254098 + 0.745902 = 1, predicted label = -1
0.253627 + 0.746373 = 1, predicted label = -1
0.253157 + 0.746843 = 1, predicted label = -1
0.252688 + 0.747312 = 1, predicted label = -1
0.252219 + 0.747781 = 1, predicted label = -1
0.25175 + 0.74825 = 1, predicted label = -1
0.251283 + 0.748717 = 1, predicted label = -1
0.250816 + 0.749184 = 1, predicted label = -1
0.250349 + 0.749651 = 1, predicted label = -1
